@relation hvyN

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute class {'a', 'b'}

@data
-0.4544821,-0.4554776,-0.45293796,-0.45448124,-0.45545813,-0.45591182,-0.45418248,-0.45342448,-0.45348114,-0.45365453,-0.45232525,-0.45416453,-0.4517934,-0.44975334,-0.45125192,-0.4526712,-0.4535921,-0.4513371,-0.45449993,-0.45347798,-0.44992676,-0.4541589,-0.4526356,-0.45374474,-0.45413604,-0.45343488,-0.45233268,-0.45404786,-0.45629263,-0.45502397,-0.45681906,-0.45668146,-0.45664263,-0.45696804,-0.4574098,-0.45187825,-0.4546836,-0.4536682,-0.4532964,-0.455641,-0.45556545,-0.45258236,-0.45471996,-0.4547049,-0.45471412,-0.45481944,-0.45442876,-0.45117798,-0.45498544,-0.45652366,-0.45669612,-0.4555923,-0.4556329,-0.45308667,-0.45567444,-0.456657,-0.45385903,-0.4554594,-0.45116982,-0.45444188,-0.45375097,-0.45128816,-0.45310417,-0.45436078,-0.45186058,-0.4530549,-0.45371372,-0.45289952,-0.45020384,-0.45140654,-0.45219547,-0.45027584,-0.44920817,-0.4490632,-0.44694996,-0.45058444,-0.45115682,-0.45003182,-0.45231012,-0.4548418,-0.45385367,-0.45391333,-0.4555485,-0.4578123,-0.4544386,-0.45783266,-0.45736536,-0.45701188,-0.45866516,-0.4577308,-0.45880923,-0.4568796,-0.4575992,-0.45531154,-0.45689303,-0.45589513,-0.45587954,-0.4581338,-0.45353386,-0.45747212,b
-0.45450103,-0.45551956,-0.45297113,-0.45451012,-0.45550132,-0.45595035,-0.45421022,-0.45345885,-0.4535245,-0.45370927,-0.4523788,-0.45420846,-0.45184904,-0.44979852,-0.45132276,-0.45272994,-0.4536702,-0.4514211,-0.45460302,-0.45357075,-0.4499923,-0.45423752,-0.45269588,-0.45378312,-0.454186,-0.45349422,-0.45238194,-0.45410013,-0.45632565,-0.45507586,-0.45685333,-0.4567337,-0.45668364,-0.45699385,-0.45744732,-0.45193785,-0.45473215,-0.45373058,-0.45335412,-0.45569995,-0.45559922,-0.4526409,-0.45476866,-0.45475858,-0.45477054,-0.45484576,-0.45447832,-0.45121178,-0.45502344,-0.45656022,-0.45674825,-0.45561576,-0.45567587,-0.4531064,-0.45572937,-0.4567111,-0.45389766,-0.45548424,-0.45121786,-0.45447674,-0.4537747,-0.45131722,-0.45312953,-0.45438135,-0.4518853,-0.4531135,-0.4537414,-0.45292482,-0.4502279,-0.45144135,-0.4522423,-0.45030808,-0.44923776,-0.44910502,-0.44696504,-0.45061404,-0.451176,-0.45008048,-0.45235464,-0.45488295,-0.45389578,-0.45394504,-0.4555951,-0.4578525,-0.4544548,-0.45787725,-0.45741078,-0.4570462,-0.45871288,-0.45775568,-0.45884144,-0.45691338,-0.45764485,-0.4553434,-0.456952,-0.455919,-0.4559269,-0.45817602,-0.45357263,-0.4575041,a
-0.3551446,-0.355511,-0.35265186,-0.3586041,-0.35399953,-0.34945202,-0.3559493,-0.34744555,-0.35013244,-0.35274026,-0.35059202,-0.35139856,-0.3499265,-0.34660122,-0.3553298,-0.35518402,-0.3489607,-0.35166383,-0.34988028,-0.35410562,-0.34731907,-0.3560128,-0.35058612,-0.35172886,-0.35718554,-0.3568249,-0.3534373,-0.3592432,-0.3562892,-0.35990924,-0.35424793,-0.3521272,-0.35030618,-0.3491224,-0.3508365,-0.3574466,-0.34769458,-0.35809198,-0.3494464,-0.3588184,-0.34793347,-0.3552786,-0.34906444,-0.3481321,-0.35611215,-0.35870278,-0.3562719,-0.34926876,-0.34754255,-0.35098004,-0.35061517,-0.3598172,-0.35061577,-0.35893092,-0.35625675,-0.35985687,-0.3535332,-0.36103877,-0.35402963,-0.35648826,-0.3587816,-0.3507527,-0.35747883,-0.35921264,-0.34833118,-0.3559645,-0.35587442,-0.35462722,-0.3552982,-0.34732154,-0.3556541,-0.35417676,-0.3451249,-0.3474614,-0.34261176,-0.3494849,-0.3460947,-0.35141927,-0.3514757,-0.34426686,-0.34340772,-0.34907445,-0.34661114,-0.34777927,-0.33973885,-0.3367811,-0.32750782,-0.330564,-0.33520064,-0.33865076,-0.35041782,-0.35134232,-0.35001567,-0.35236615,-0.34684616,-0.3566326,-0.3519805,-0.3479971,-0.3561601,-0.34978244,b
-0.42221445,-0.42409626,-0.42193103,-0.42155173,-0.42243463,-0.42165345,-0.42411777,-0.4229203,-0.42279455,-0.4209419,-0.41808507,-0.42044836,-0.41954306,-0.42094067,-0.4237875,-0.42973238,-0.42785296,-0.42698696,-0.4310839,-0.4312576,-0.42804706,-0.42717874,-0.42377508,-0.42762062,-0.42783207,-0.41950715,-0.4201054,-0.42443553,-0.42473212,-0.4194221,-0.42150941,-0.42628703,-0.42126456,-0.42202327,-0.42026335,-0.41476688,-0.41960564,-0.4219396,-0.41991457,-0.42111188,-0.41991985,-0.41463435,-0.41891477,-0.42254385,-0.42124468,-0.42164963,-0.4172802,-0.41583017,-0.419829,-0.41901067,-0.4207967,-0.4212079,-0.41847667,-0.42085546,-0.41915601,-0.4217814,-0.41654277,-0.4192492,-0.41382688,-0.41920522,-0.41555506,-0.41698158,-0.4149021,-0.41637334,-0.4160346,-0.4212081,-0.4183201,-0.4153444,-0.41343826,-0.41778123,-0.42029828,-0.41937,-0.4158733,-0.41771454,-0.4131824,-0.41293234,-0.41927734,-0.41747382,-0.41505107,-0.4207421,-0.42083257,-0.41954544,-0.42138958,-0.42078528,-0.41868716,-0.42451155,-0.420021,-0.4216812,-0.42154488,-0.4240206,-0.42275754,-0.42141777,-0.4202675,-0.4171497,-0.42293626,-0.41963992,-0.42090872,-0.42287397,-0.4173303,-0.4229602,a
-0.4399598,-0.44202542,-0.4381701,-0.43978187,-0.44062358,-0.4428921,-0.44093597,-0.4408039,-0.4414288,-0.44223076,-0.44150564,-0.44329333,-0.44029784,-0.43856692,-0.43761224,-0.43847877,-0.43953776,-0.43830955,-0.44097075,-0.43799958,-0.43467143,-0.44044134,-0.43906048,-0.43930322,-0.43946266,-0.43889207,-0.43794435,-0.4381106,-0.44140616,-0.439377,-0.44266003,-0.44090378,-0.4412495,-0.441589,-0.44290924,-0.4370251,-0.43877503,-0.43882352,-0.43896335,-0.44084248,-0.4412069,-0.43719602,-0.43947572,-0.44029358,-0.43887615,-0.4405331,-0.43942612,-0.43692192,-0.43884006,-0.44102493,-0.44053832,-0.4398433,-0.4402538,-0.4388373,-0.441901,-0.4425827,-0.43917376,-0.44099542,-0.4359933,-0.44039813,-0.43831915,-0.43654138,-0.43761793,-0.44019327,-0.43657163,-0.43817636,-0.43780476,-0.43798828,-0.436057,-0.43661973,-0.43680224,-0.4350869,-0.43403444,-0.4348621,-0.43307987,-0.43527183,-0.43718812,-0.43581477,-0.43883762,-0.44075888,-0.43845472,-0.43953204,-0.44127196,-0.44298363,-0.43966562,-0.44394657,-0.4432293,-0.44165304,-0.44255918,-0.44338197,-0.44410568,-0.44141117,-0.44377115,-0.44098997,-0.44094354,-0.4408632,-0.44019315,-0.44183403,-0.43862745,-0.44179985,a
-0.37053457,-0.37477455,-0.375565,-0.37240544,-0.37000403,-0.37829396,-0.37057856,-0.3724728,-0.37154666,-0.36771727,-0.37038192,-0.36796612,-0.36736208,-0.3688573,-0.3673476,-0.36897698,-0.37360734,-0.3749174,-0.36879104,-0.36892676,-0.3650965,-0.37395608,-0.37681457,-0.36975724,-0.3699175,-0.3672257,-0.36885238,-0.3713371,-0.37552518,-0.37431502,-0.37503326,-0.37546232,-0.3772897,-0.3710372,-0.3794273,-0.36799705,-0.37594333,-0.36918566,-0.36856896,-0.3765766,-0.37352094,-0.36402702,-0.3692935,-0.36334154,-0.3713787,-0.36156574,-0.36455825,-0.35628122,-0.36089605,-0.3574157,-0.3547628,-0.3657669,-0.35897526,-0.36722165,-0.36513558,-0.3750486,-0.37234798,-0.37310293,-0.37155122,-0.3674176,-0.37067762,-0.37402087,-0.3742069,-0.36948222,-0.37522307,-0.3670222,-0.36836326,-0.37427232,-0.36626694,-0.37528214,-0.37481347,-0.3685172,-0.36714432,-0.37072137,-0.3708526,-0.37203547,-0.37516046,-0.37515992,-0.37129644,-0.37165123,-0.37699595,-0.37400252,-0.37378174,-0.3798328,-0.37637672,-0.3736446,-0.3774547,-0.3767716,-0.37576926,-0.37814093,-0.3716698,-0.3791029,-0.37037244,-0.37876952,-0.3735213,-0.3739156,-0.37597004,-0.37174687,-0.369558,-0.37991554,b
-0.4543413,-0.4553221,-0.45278367,-0.454345,-0.45529616,-0.4557751,-0.45403153,-0.4532881,-0.45333982,-0.45352486,-0.45218775,-0.4540172,-0.45164037,-0.44962776,-0.45110425,-0.45253935,-0.45345414,-0.4511806,-0.45435873,-0.45334408,-0.44978184,-0.45400667,-0.4524863,-0.4536073,-0.45399353,-0.45329565,-0.45219707,-0.4539115,-0.45615613,-0.45488292,-0.456669,-0.45654273,-0.4565167,-0.45681888,-0.4572803,-0.45174694,-0.454553,-0.45353398,-0.45317098,-0.455508,-0.4554264,-0.45244467,-0.4545711,-0.45455894,-0.45457166,-0.45465985,-0.45429182,-0.4510444,-0.4548428,-0.45638695,-0.45654595,-0.4554432,-0.45548335,-0.45294458,-0.45550862,-0.45651296,-0.45369026,-0.45530203,-0.451,-0.4542786,-0.4535637,-0.45108566,-0.4529163,-0.454161,-0.4516744,-0.45288256,-0.45353258,-0.4527251,-0.45003477,-0.45124653,-0.4520369,-0.45013028,-0.4490679,-0.44892526,-0.44679078,-0.45044136,-0.45100483,-0.44989952,-0.45217755,-0.45469543,-0.4537145,-0.4537799,-0.45538512,-0.45767078,-0.45430288,-0.45768076,-0.4572247,-0.45685974,-0.45851696,-0.4575691,-0.4586667,-0.45673156,-0.45744148,-0.45516136,-0.45674592,-0.45576015,-0.4557269,-0.45797613,-0.45338547,-0.4573133,b
-0.45398176,-0.45504677,-0.45247668,-0.45400357,-0.4549654,-0.4554202,-0.45374358,-0.45299158,-0.45305052,-0.45320296,-0.45185754,-0.45371416,-0.45130596,-0.44926807,-0.45081487,-0.45223516,-0.45311508,-0.45088845,-0.45403036,-0.45302075,-0.44950584,-0.45367995,-0.45220542,-0.4532584,-0.4536841,-0.4529545,-0.4518843,-0.45360163,-0.45581818,-0.45461136,-0.45640486,-0.45624337,-0.45624417,-0.45655084,-0.45705667,-0.45153567,-0.45435935,-0.45339027,-0.45298117,-0.45527673,-0.4551793,-0.45220387,-0.45432207,-0.45428488,-0.45431194,-0.454409,-0.45398,-0.45072126,-0.45455033,-0.45609277,-0.45624274,-0.45515898,-0.45519596,-0.45265868,-0.4551957,-0.45620206,-0.45340344,-0.4550182,-0.45074767,-0.45397145,-0.45328474,-0.4508552,-0.45261875,-0.45389235,-0.45141238,-0.45258707,-0.45326236,-0.45245665,-0.44971737,-0.45092866,-0.45176154,-0.44982117,-0.448744,-0.4486047,-0.44652733,-0.4501184,-0.45071563,-0.44961146,-0.45182115,-0.4543726,-0.45337185,-0.45342407,-0.45507458,-0.45733726,-0.45399958,-0.4573725,-0.4569231,-0.45654815,-0.4582172,-0.45726937,-0.45835,-0.45643944,-0.45711023,-0.4548493,-0.45646575,-0.45541814,-0.4554054,-0.45764452,-0.45306814,-0.45697498,a
-0.45250297,-0.453492,-0.4508683,-0.4524539,-0.45333308,-0.45388836,-0.4520634,-0.45141628,-0.45145777,-0.45144588,-0.450212,-0.4520133,-0.44970843,-0.4477582,-0.44933683,-0.45055595,-0.45165858,-0.44925985,-0.45249608,-0.45137623,-0.4478503,-0.4522002,-0.45065323,-0.4518239,-0.45240697,-0.4516254,-0.45068648,-0.45249945,-0.45453915,-0.4532397,-0.45503813,-0.4547376,-0.4548359,-0.4549364,-0.45534948,-0.45005348,-0.45262766,-0.4516384,-0.45132676,-0.4536658,-0.4536038,-0.4504106,-0.45257598,-0.45258573,-0.4526078,-0.4526116,-0.45241383,-0.44904187,-0.4530196,-0.45448962,-0.45455477,-0.45351896,-0.45358598,-0.45116833,-0.45366904,-0.4544952,-0.4517973,-0.45343673,-0.4490754,-0.4523741,-0.45170382,-0.44929186,-0.45096865,-0.45225114,-0.4499278,-0.4509879,-0.4515689,-0.45094487,-0.44804025,-0.4494094,-0.45009518,-0.44816077,-0.4470823,-0.44710213,-0.44492167,-0.44865942,-0.4490729,-0.44802183,-0.45014817,-0.45275974,-0.45181617,-0.45174783,-0.4535865,-0.4556217,-0.45237422,-0.4556781,-0.45538333,-0.4548681,-0.4566971,-0.45553666,-0.45681962,-0.4548752,-0.45557848,-0.45333582,-0.45491275,-0.45367956,-0.45390725,-0.456068,-0.45138848,-0.4554538,a
-0.45457116,-0.45557216,-0.45303088,-0.45457464,-0.45554954,-0.456,-0.4542707,-0.4535226,-0.4535779,-0.45375398,-0.45241305,-0.45425072,-0.45188743,-0.4498514,-0.45134035,-0.45276925,-0.45368516,-0.45142716,-0.4545879,-0.45357022,-0.4500226,-0.45424423,-0.45273072,-0.45383656,-0.45422146,-0.45352477,-0.4524279,-0.45414245,-0.45638773,-0.4551143,-0.45691234,-0.45677805,-0.4567426,-0.4570667,-0.45751235,-0.45198083,-0.4547835,-0.4537807,-0.45341295,-0.4557443,-0.45566788,-0.45267656,-0.45481735,-0.4548011,-0.45479846,-0.45490676,-0.45452064,-0.4512672,-0.45506874,-0.456603,-0.45676506,-0.45566434,-0.4557032,-0.453169,-0.45576155,-0.45675072,-0.45394343,-0.4555516,-0.45125556,-0.45453486,-0.45384207,-0.45137322,-0.45319727,-0.45444626,-0.4519485,-0.45315105,-0.45380396,-0.45299304,-0.45029354,-0.45149043,-0.45229352,-0.45036447,-0.4492964,-0.44914958,-0.44703493,-0.45066947,-0.45124155,-0.45012528,-0.45240134,-0.45493418,-0.45394847,-0.4540051,-0.4556423,-0.4579046,-0.4545263,-0.45793033,-0.45746347,-0.45710143,-0.45876172,-0.45782298,-0.4589031,-0.45696574,-0.45768654,-0.45540088,-0.45699185,-0.45598173,-0.45596704,-0.45822218,-0.45362857,-0.45755345,b
-0.45197478,-0.45310205,-0.4508191,-0.45214754,-0.45315427,-0.45330465,-0.4519874,-0.45127496,-0.45112172,-0.45132515,-0.4500022,-0.45177534,-0.44961715,-0.44715723,-0.4491397,-0.450131,-0.4510929,-0.4491105,-0.4523297,-0.45074177,-0.4473704,-0.4519337,-0.4500389,-0.45099923,-0.45134112,-0.45087877,-0.45002726,-0.4515781,-0.45362106,-0.4523593,-0.45377874,-0.45384684,-0.45355073,-0.4539096,-0.45424312,-0.44844544,-0.45128825,-0.45023915,-0.45048594,-0.45291257,-0.45256245,-0.44992507,-0.4519178,-0.45205888,-0.45194757,-0.45242512,-0.4517257,-0.448798,-0.45274332,-0.4538467,-0.4539204,-0.45304322,-0.45299503,-0.45049888,-0.45303214,-0.4543964,-0.4513627,-0.45317444,-0.44908634,-0.45179573,-0.45160884,-0.44916838,-0.45081714,-0.45223337,-0.44956857,-0.45072332,-0.4514177,-0.4504784,-0.44793686,-0.44879246,-0.4499129,-0.44813505,-0.446691,-0.4466491,-0.44449902,-0.44820434,-0.44884387,-0.44756427,-0.44963285,-0.45235178,-0.45134547,-0.45153043,-0.4529149,-0.45560133,-0.45175254,-0.45520723,-0.45467257,-0.45459148,-0.45621267,-0.45528448,-0.45618227,-0.45412263,-0.45511314,-0.4530053,-0.4543934,-0.45363736,-0.45338354,-0.4554515,-0.45094877,-0.45516035,b
-0.43931252,-0.44031397,-0.43781117,-0.4380615,-0.43920088,-0.44100198,-0.43898448,-0.43797424,-0.43815926,-0.4371769,-0.4373068,-0.4376887,-0.43582126,-0.4339063,-0.43512058,-0.43751365,-0.43804303,-0.43571174,-0.43904033,-0.4372901,-0.435002,-0.43877813,-0.43752217,-0.4387429,-0.4384212,-0.43844718,-0.43733823,-0.43890733,-0.44056863,-0.43995744,-0.4417659,-0.44060108,-0.44064313,-0.44140056,-0.44094253,-0.4369694,-0.43843907,-0.43807378,-0.43706363,-0.44007522,-0.43981883,-0.43652263,-0.43904027,-0.43861294,-0.43931073,-0.4390918,-0.4387374,-0.43554622,-0.43863088,-0.4400529,-0.44083422,-0.4397785,-0.43865332,-0.43747753,-0.44025227,-0.44033942,-0.43762115,-0.43919915,-0.4343358,-0.43668103,-0.4363825,-0.43380973,-0.435375,-0.43451816,-0.43336788,-0.43477312,-0.43652165,-0.43580425,-0.43414244,-0.43554583,-0.43600154,-0.43428266,-0.433693,-0.43405488,-0.43194205,-0.43390936,-0.43529826,-0.43513367,-0.43677688,-0.43917996,-0.43858057,-0.43870476,-0.44041,-0.4414515,-0.4389557,-0.44150016,-0.44180554,-0.4417201,-0.44273323,-0.44129303,-0.44270992,-0.4413498,-0.44198927,-0.44045123,-0.4416841,-0.4398726,-0.4395073,-0.4419478,-0.4388634,-0.4423363,b
0.8971671,0.9309035,0.8335985,0.8325573,0.84357435,0.86326915,0.7622719,0.77092195,0.76241964,0.7434871,0.63871384,0.6499345,0.4829612,0.6513294,0.7233987,0.62615603,0.80813897,0.72550493,0.8855994,0.7992819,0.79082173,0.88988954,0.8266224,0.8027194,0.9225109,0.9333768,0.85435754,0.8906887,0.7955637,0.953577,0.9383898,0.8833782,0.9683267,0.88338506,0.8901409,0.9394947,0.93575245,0.9169543,0.8559669,0.94235075,0.9413716,0.8031279,0.82866836,0.91927606,0.8623259,0.93645906,0.96117204,0.83620006,0.9399776,0.914754,0.89443916,0.80425715,0.8451152,0.93542486,0.88868,0.81025445,0.7905616,0.8551384,0.7752268,0.88113236,0.8199314,0.9468026,0.78974545,0.8800063,0.8576693,0.8248572,0.9422398,0.89140874,0.87382036,0.94429636,0.866999,0.79562813,0.7997307,0.87048334,0.78523797,0.9311845,0.9037225,0.78927976,0.86196434,0.8609611,0.80734795,0.9508972,0.8236918,0.8238564,0.9216919,0.97024906,0.8297561,0.89652103,0.90823126,0.8722055,0.9170873,0.81236917,0.9102357,0.83942145,0.8954902,0.8541629,0.8280308,0.8895447,0.7901767,0.8655505,a
-0.45455334,-0.45556152,-0.45302203,-0.45455685,-0.45553663,-0.4559922,-0.45426074,-0.4535065,-0.45356902,-0.45373836,-0.45240033,-0.45424184,-0.45187965,-0.44984093,-0.45132828,-0.452756,-0.453673,-0.45141512,-0.45457447,-0.45355576,-0.4500072,-0.45423028,-0.45272133,-0.4538221,-0.45421425,-0.45351422,-0.45241183,-0.45413077,-0.45637208,-0.45510095,-0.4569028,-0.45675898,-0.45672634,-0.45705217,-0.45749217,-0.45197204,-0.4547729,-0.45376456,-0.45339906,-0.45572913,-0.45565438,-0.45267156,-0.45481062,-0.4547888,-0.45478895,-0.4548911,-0.45450893,-0.4512589,-0.4550665,-0.45659676,-0.45676282,-0.45566154,-0.4556932,-0.4531465,-0.45574155,-0.45672563,-0.45393017,-0.45553452,-0.45124516,-0.4545166,-0.45382437,-0.45136496,-0.45318073,-0.45442683,-0.4519375,-0.45313394,-0.45379454,-0.45297876,-0.45027933,-0.45148325,-0.45228028,-0.45034966,-0.44928545,-0.44914088,-0.4470172,-0.45065737,-0.4512257,-0.45011002,-0.45239148,-0.45491746,-0.4539296,-0.45399117,-0.45562264,-0.45789328,-0.45451233,-0.45791736,-0.45745394,-0.4570896,-0.45874318,-0.4578015,-0.45888725,-0.4569584,-0.45766908,-0.45538804,-0.45698175,-0.4559695,-0.45595756,-0.45821148,-0.45362136,-0.45754728,b
-0.31457865,-0.33448792,-0.33073264,-0.3233743,-0.30920205,-0.334858,-0.3133539,-0.3129128,-0.32436156,-0.31848857,-0.30932412,-0.32070822,-0.32913557,-0.31402355,-0.31441617,-0.3289039,-0.31507528,-0.32730654,-0.33039004,-0.31335893,-0.31902486,-0.33428925,-0.32502344,-0.3215527,-0.33277202,-0.33320034,-0.3073332,-0.31261533,-0.30916524,-0.31514508,-0.32632104,-0.32957163,-0.31375927,-0.3363801,-0.32738522,-0.32072082,-0.33155105,-0.31871378,-0.30893353,-0.3084597,-0.3294113,-0.3296483,-0.3263763,-0.3224566,-0.33063233,-0.3332193,-0.30941328,-0.32313716,-0.3223505,-0.32722712,-0.32846153,-0.3108402,-0.31696072,-0.32036686,-0.3186005,-0.33059704,-0.3332811,-0.32077494,-0.30853015,-0.3207341,-0.3330916,-0.3130127,-0.30941078,-0.33503082,-0.30909932,-0.31909484,-0.31985453,-0.32893676,-0.3169124,-0.31305164,-0.3092618,-0.30872154,-0.32089362,-0.3179771,-0.30364653,-0.31478038,-0.3237192,-0.30903757,-0.31844974,-0.31662312,-0.29245904,-0.29125682,-0.30177453,-0.2984482,-0.2766924,-0.27267233,-0.28096288,-0.2834566,-0.28074276,-0.30010048,-0.29479834,-0.30206975,-0.31195047,-0.31556034,-0.30691376,-0.2997294,-0.3205069,-0.32383916,-0.3229719,-0.3288768,b
3.8449082,3.945051,3.7744122,3.8819633,4.0616226,3.9587321,3.9654505,3.9288583,3.4431527,4.0628796,3.4473948,3.6565206,3.4420936,3.8590553,3.5396075,4.040384,4.00367,3.5402312,3.5810227,3.5832503,3.8292646,3.4972882,4.0249395,3.896645,3.5162685,3.427963,3.5449717,3.7035372,3.5551975,3.4681551,3.7977548,3.5439827,3.5903754,3.7425895,3.7009342,3.8669055,3.7451897,3.9587011,3.9729705,3.95281,3.5687268,3.6594396,3.9101262,3.6919188,3.965561,3.5259593,3.7661772,3.8739655,3.908952,3.7570624,3.787763,4.0658803,3.5643008,3.7367516,3.8752441,3.7213824,3.9906874,3.6109061,3.3532073,3.6083162,3.75815,3.654555,3.648198,3.7748597,3.9307861,3.7223055,3.5527687,3.7024798,3.3534577,3.7102005,3.939015,3.8067164,3.8271642,3.4472508,3.197753,3.6744752,3.6529453,3.1768968,3.1168756,3.0898619,3.3729405,3.2455833,3.0621715,3.0630233,3.108872,2.997675,2.7205803,2.5151596,3.1401234,2.8134801,3.2451875,3.0305107,3.5554283,3.5001547,3.2346342,3.7654629,3.4625425,3.4026403,3.5875428,3.4266088,a
3.1058457,3.064264,2.6834576,3.0042992,2.892775,3.152903,3.083389,2.8806047,2.6245084,2.4832504,2.868257,3.0511131,2.8795435,3.0273404,2.5971367,3.1023986,3.0851095,2.9536705,3.0996141,2.7727683,3.0016596,2.5994928,2.4645538,2.366204,2.3754582,2.8323586,2.5924633,2.5968034,2.7623808,2.4994006,2.4324338,2.2004602,2.415952,2.7698996,2.4367359,2.513095,1.8465644,2.2985606,1.6593769,2.0493248,1.7542633,1.4801006,1.4045502,1.3505937,2.0501506,2.0418048,2.144541,2.3730142,2.7083466,2.4002614,2.0898867,2.7559536,2.5746293,2.6091416,2.9149148,2.906927,2.6561232,2.5065525,2.5677173,2.4808235,2.7574804,2.6933496,2.5446734,3.0988905,3.0444057,2.862952,2.4902196,2.3752346,2.9767275,2.488835,2.4375362,2.529628,2.4597268,2.344436,2.7838492,2.5080001,2.383831,2.928962,2.4399219,2.877641,2.5555832,2.5816195,3.1990993,2.739346,2.483664,2.847126,3.099984,2.4742265,2.5226047,2.474531,2.9476542,2.623331,2.509185,3.1799595,2.5142481,2.505546,2.8476484,2.690672,2.475919,3.0201333,a
2.849047,2.930961,2.42708,2.6187484,2.710417,2.6017983,2.5710638,2.3765528,2.622509,2.6285245,2.891733,2.4190109,2.629098,2.3848617,2.3503802,2.6887338,2.8852854,2.5648947,2.5728784,2.5021818,2.3935957,2.8887813,2.6347356,2.8679197,2.5658548,2.4215324,2.4224043,2.842575,2.636104,2.8839893,2.4295719,2.7638106,2.4773066,2.6542711,2.476436,2.5838099,2.8286126,2.4024386,2.4372876,2.7977362,2.6099386,2.8799627,2.6026866,2.421107,2.4310873,2.8572311,2.5443993,2.3829193,2.5411434,2.8359606,2.6295068,2.8824914,2.7024014,2.7352629,2.4177794,2.7512188,2.7517424,2.4958096,2.8225684,2.370664,2.462348,2.6728284,2.5246887,2.487752,2.7483003,2.5072165,2.333207,2.5683956,2.56043,2.553579,2.6803453,2.2425103,2.2499495,2.4450946,2.2210805,2.3055985,2.5136943,2.435793,2.5440142,1.9992673,2.2802882,1.9442048,1.8843678,1.7884973,1.6173156,1.4207054,1.8802912,1.6704149,1.8171511,2.3633413,2.158133,2.3082294,2.489475,2.1946878,2.633357,2.2820392,2.595734,2.6840134,2.407781,2.5105357,a
