@relation old

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute class {'a', 'b'}

@data
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.8387514,-1.7426155,-1.7404667,-1.8623964,-1.9448483,-2.0208619,-2.071721,-2.0979779,-1.9568728,-1.6763719,-1.5328869,-1.4403056,-1.3950006,-1.3463018,-1.2987937,-1.2355809,-1.1818109,-1.1965166,-1.2775626,-1.4390203,-1.3322338,-1.3985728,-1.4189382,-1.6195436,-1.3002471,-1.6426873,-2.7039566,-1.2726481,0.92345065,-1.3101985,0.21635272,-3.725742,0.11629961,1.476163,-1.4767865,0.072780505,-1.7051228,-0.23720309,-0.9507967,-0.10804886,0.0653862,-1.1753592,-1.6116575,0.26500964,0.14739072,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.6830361,-1.7666378,-1.836307,-1.8384078,-1.8729612,-1.8416384,-1.8846487,-1.8969762,-1.684097,-1.2671845,-1.0041598,-0.8567233,-0.75115293,-0.6934332,-0.6252095,-0.6175756,-0.5657295,-0.56761366,-0.6875013,-0.57809246,-0.55943173,-0.4716683,-0.37183413,-0.32778305,-0.68771404,-1.1301202,-1.9337517,-1.3086599,1.195998,-1.026707,0.26411146,-2.5662277,-1.0103254,1.2973009,-1.5985672,0.12161747,-1.2711697,-0.6743758,2.353898,-2.2397275,0.1071056,-1.7668114,-1.3839808,0.25206614,-0.71749866,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,0.87214786,1.0137894,1.6232402,1.4574777,1.3997775,1.779165,1.5986214,1.3766576,1.5432096,0.93437904,0.8694128,1.1041044,1.7661095,2.246083,1.8295867,1.2195096,2.1561491,-0.32951102,-0.3132899,-0.2908822,-0.25515237,-0.18361378,-0.09719847,-0.11915352,-0.19963087,-0.18928547,-0.12576671,-0.12647301,-0.054297566,-0.03461276,-0.019838583,-0.013802079,-0.02051947,-0.06649101,-0.05798562,-0.01950728,0.0073383884,0.037733354,0.09873436,0.16361682,0.17456838,-0.117424436,-0.10498568,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
1.2656833,1.078909,1.1323378,1.1746141,1.1836187,2.4311981,2.9316835,2.3491101,1.9251069,1.9667605,2.0484278,1.6849327,1.1539164,0.68390363,0.5864654,-0.040266767,-0.08581839,-0.34107345,-0.47309104,0.64795196,0.876122,0.14352429,-0.30124244,0.07015741,1.2195096,1.1818993,0.1735692,0.20318924,0.2841596,0.36855438,0.39148322,0.3926786,0.38360342,0.25820565,0.116223365,0.0034504689,-0.0841749,-0.08556102,-0.013843401,0.07342833,0.15200312,0.20992309,0.26279393,0.25646576,0.20315737,0.13360785,0.15482455,0.18191817,0.15171787,0.12672544,0.1360375,0.1629471,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
0.04084409,0.7698654,0.34255937,1.0125409,1.1021827,1.2716388,1.1149665,1.1691847,0.18262596,0.46166825,0.17314596,-0.042459324,0.00038329622,0.14699812,-0.24842407,0.56672883,0.041353468,-0.34107345,-0.26197055,0.05738961,0.49615124,1.0707157,1.6285495,1.7530899,0.045429595,0.5619222,0.16159105,-0.121111624,-0.2908822,-0.43506774,-0.55503064,-0.67071295,-0.7855987,-0.9143027,-1.0512571,-1.1271993,-1.1522034,-1.1172512,-1.125,-1.128679,-1.1433512,-1.2146316,-1.2986538,-1.229046,-1.1328306,-1.1061282,-1.0980513,-1.1371382,-1.1690611,-1.224839,-0.550422,-0.9786798,0.34018672,-0.7684832,1.1545709,-0.5154099,0.11401253,-0.6505084,0.62509805,1.7505194,-0.028762812,0.15498939,-1.1569713,-0.5551468,1.5684161,0.18431185,0.15716888,0.58913934,0.6577652,0.18475991,0.003242482,-0.2822099,a
2.41397,1.8515183,1.1323378,0.76943135,0.28782213,0.19490503,-0.2062821,-0.08940226,0.11002266,-0.35929114,-1.120152,-1.1529255,-0.78887624,0.14699812,-0.4273291,0.32393068,0.10493933,0.46647638,-0.40271753,-0.16407119,-0.18779615,0.22079025,0.47067434,0.91162366,0.5150615,0.20764942,-1.2518245,-1.2982033,-1.3211654,-1.3706276,-1.4296573,-1.4592955,-1.5338881,-1.6178076,-1.7277411,-1.8163573,-1.850123,-1.8258867,-1.7792323,-1.7504588,-1.713307,-1.706941,-1.7022934,-1.7169878,-1.778558,-1.7948705,-1.835726,-1.8382583,-1.847299,-1.88268,-1.7966102,-1.7358813,-0.85179716,0.34788167,0.9670582,-1.6021273,0.18053365,-0.77654254,-0.46518424,1.8293401,-1.2132062,0.15091965,-1.2940092,-0.03848826,-0.9507967,-0.10804886,0.15716888,-0.12060311,0.37867767,0.23912263,3.0303555,-0.2822099,a
0.80636865,0.5380824,0.5005151,0.6883949,0.6135662,0.8575104,0.5369202,0.5398912,0.40043604,0.87214786,0.43180546,0.14261849,0.061095506,-0.27059504,-0.60623395,-0.10096627,0.041353468,0.06270155,-0.05084998,-0.090250894,0.34416288,0.6843859,0.47067434,0.29964817,0.045429595,0.3847858,-1.922598,-1.9708271,-1.9920474,-2.042312,-2.0766413,-2.1164474,-2.118489,-2.131478,-2.1532714,-2.150168,-2.082763,-1.9613613,-1.8934634,-1.7608216,-1.6822186,-1.6859918,-1.7341597,-1.7820468,-1.8230909,-1.8522656,-1.8123076,-1.7431911,-1.6450175,-1.5717006,-1.7966102,-1.9921651,-1.9520899,-1.3446716,-0.10786853,-1.6038148,0.2914022,-2.0116773,0.15264243,0.86227185,-1.5285015,0.15905914,-0.22054574,-0.07823119,1.5600152,-1.8806632,0.15716888,-1.2147895,-2.1477995,0.28571925,2.5979106,-0.2822099,a
0.19394903,0.07451686,0.8164265,0.850468,1.2650548,1.188813,1.1149665,0.6972146,0.40043604,0.32484168,0.043816153,0.019233331,0.12180786,0.027685763,0.64610046,0.44532967,0.23211119,0.06270155,0.30101755,0.7217722,0.6481396,0.83891785,0.77944094,0.29964817,0.10413367,0.5619222,-1.5273209,-1.4783704,-1.4529458,-1.4425938,-1.4656007,-1.4951402,-1.5338881,-1.6066409,-1.71683,-1.7948209,-1.8078247,-1.7216756,-1.6130781,-1.5121098,-1.4335105,-1.4450743,-1.4686073,-1.4675955,-1.3888949,-1.3701462,-1.3205246,-1.3035057,-1.2642524,-1.224839,-1.553709,-1.5611426,-2.043781,0.41990536,0.8078906,-0.5356593,0.26411146,-1.8478329,0.69778347,0.84408236,0.08968153,0.14115225,-0.9742542,0.39868432,1.1630738,-0.30390218,0.13630918,-0.41140035,-0.70829517,0.27277574,-0.71749866,-0.18351717,a
0.5001587,0.7698654,0.57949287,0.9315044,1.9165432,2.0170696,1.5278567,1.4051696,1.1264697,0.18801507,-0.34417328,-0.47430724,0.18252008,0.14699812,-0.009884271,-0.22236541,-0.65809166,-0.13918588,0.30101755,0.05738961,0.34416288,0.45258808,0.47067434,0.14665435,0.045429595,0.47335386,-1.2278683,-1.2261364,-1.2373052,-1.3106558,-1.345789,-1.4234508,-1.5105041,-1.5619739,-1.684097,-1.7625167,-1.6703558,-1.6487278,-1.675386,-1.6364657,-1.6096787,-1.6336184,-1.7235377,-1.6736153,-1.589293,-1.5078945,-1.4376158,-1.3866894,-1.299949,-1.2607211,-1.7438056,-1.5844411,-1.3102524,1.6082939,1.1393081,0.04988564,0.22999807,-2.0872977,2.1878362,1.4352369,-0.16722591,0.14522201,-1.7736416,-0.03848826,1.1095183,-0.9893887,0.11544948,0.96126133,0.8707532,0.24171132,-1.7265364,1.6081355,a
-0.112260856,0.15177782,0.18460374,0.040102545,0.3692581,0.443382,-0.041126065,-0.08940226,-0.107787594,-0.29087794,-0.53816795,-0.41261467,-0.5460272,-0.5092197,-0.18878916,-0.2830649,-0.21299025,-0.27377754,0.019523459,0.05738961,0.19217454,0.6843859,-0.069667436,0.3761451,-0.65901834,-0.14662322,-1.2039121,-1.178092,-1.1175048,-1.0947574,-1.0822028,-1.1008489,-1.1246674,-1.1599711,-1.2258335,-1.2887206,-1.3319706,-1.3256733,-1.3119235,-1.2841239,-1.2573423,-1.2460556,-1.203055,-1.1639872,-1.1216973,-1.060212,-1.0043783,-0.9470039,-0.9310829,-0.8779773,-1.3213689,-1.2116649,-1.0351791,1.1401408,0.09708709,-0.8022763,0.33745527,-1.4949373,0.29801336,0.5863996,-0.8011533,0.20382635,-1.4538866,-0.31668907,0.4395483,-1.0944115,0.16968471,0.071618795,0.7312093,0.2572435,0.8681319,-0.2822099,a
0.11739656,0.15177782,-0.052329857,0.36424866,0.28782213,0.112079345,0.12403006,-0.24672566,-0.107787594,-0.017224738,-0.21484348,-0.042459324,0.36465684,0.26631048,-0.18878916,0.74882746,0.7407985,0.26458898,0.019523459,0.5741316,0.876122,0.29805613,-0.30124244,-0.541818,0.22154154,0.20764942,-0.7966568,-0.7456909,-0.68622345,-0.6029887,-0.4951247,-0.4078521,-0.35299394,-0.3447986,-0.29839578,-0.2549839,-0.30624026,-0.28356212,-0.25269026,-0.22709848,-0.35577574,-0.29286087,-0.26831076,-0.24231909,-0.21990559,-0.13040993,-0.091067016,-0.09139994,-0.05056347,-0.028764393,-0.36032563,-0.34962007,-0.90681165,1.0321053,1.3093776,0.6826792,0.34257227,-0.8773698,-0.101756744,0.7698091,0.078003906,0.22905879,-0.9285749,-0.8730906,-0.7218728,-0.0413452,0.20306022,0.16033661,0.45946607,0.24688873,-0.5733504,-0.24425115,a
0.3470539,1.3106918,0.6584708,0.6883949,0.45069417,0.112079345,0.5369202,0.93319964,0.25522926,-0.08563796,0.10848099,0.45108134,0.9110672,0.80321586,0.7057354,0.5060293,0.99514216,0.8702514,1.1454997,1.7552562,2.0920284,-1.3245288,-1.2275426,-1.1537935,0.5150615,0.9161947,-0.018080419,0.023022145,0.10445904,0.2006334,0.24770889,0.2612481,0.24329907,0.19120514,0.08349036,-0.061158124,-0.15819676,-0.2210354,-0.20076706,-0.2374615,-0.27287295,-0.3452342,-0.53386307,-0.6109864,-0.58730215,-0.62400866,-0.73506856,-0.80440325,-0.8239926,-0.8660166,-0.37088656,-0.2564259,-0.57672393,1.1041291,1.4925294,1.357659,0.24193776,-1.129438,1.2792674,0.7167569,0.92379653,0.18347763,-1.2711697,2.465319,0.013203883,0.2935923,0.16551276,0.90950924,0.9515416,0.21582432,-1.7265364,0.4693732,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.8924816,-0.9138469,-0.7940438,-0.746921,-0.74672955,-0.75435054,-0.75052273,-0.79146844,-0.8875916,-0.9764459,-1.067607,-1.1276722,-1.1353846,-1.1390419,-1.1433512,-1.1622583,-1.192433,-1.153144,-1.0771644,-1.025775,-0.9575419,-0.9470039,-0.87158835,-0.8181736,-1.2685643,-1.0136275,-0.85179716,1.6082939,2.076871,0.16969453,0.20611869,-1.1042314,0.69778347,0.86530334,-0.33571714,0.16801259,-1.2711697,-0.5948898,0.44269872,-0.35641354,0.15716888,0.58913934,0.91481954,0.21582432,0.003242482,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.7487444,-0.7456909,-0.7101835,-0.6989436,-0.6748425,-0.6348684,-0.5985264,-0.62396723,-0.74574816,-0.81492454,-0.8243927,-0.80461776,-0.73038363,-0.7037962,-0.64593506,-0.6071009,-0.5763514,-0.5567707,-0.576169,-0.6584457,-0.75848675,-0.82817,-0.87158835,-0.90189874,-0.6982748,-0.7456947,-0.37500352,-0.84050685,0.6923305,0.1241334,0.1720053,-0.6505084,-1.2647246,0.53789467,0.083008595,0.15743124,2.2918155,-1.1512914,-0.9507967,-0.10804886,0.15716888,-0.49026063,-2.6104975,0.22359042,0.43568718,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.9523721,-0.9859137,-1.0695846,-1.1067518,-1.166071,-1.2083828,-1.2298955,-1.2828052,-1.1058123,-0.7287799,-0.5388801,-0.46072093,-0.40845987,-0.36181733,-0.32468712,-0.3138103,-0.3532876,-0.47002533,-0.5984354,-0.6584457,-0.6882321,-0.7093361,-0.68120575,-0.63876235,-0.4131302,-0.7806425,-0.13660672,-1.6327659,0.6051154,-1.3338228,0.18394499,-0.5244742,-0.86495435,0.680378,-2.19913,0.17289628,-1.0656127,-1.0320625,0.45635006,-1.6748753,0.17802858,-1.3133649,-1.1416153,0.22100171,-0.14090575,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.5570948,-0.589546,-0.5784032,-0.44706205,-0.35135046,-0.27642176,-0.2477658,-0.27779806,-0.29839578,-0.27651995,-0.17934571,-0.08556102,-0.003458721,0.10451744,0.1209147,0.11565112,0.07159613,0.028759727,-0.01950728,-0.0156195555,-0.032521416,-0.02009955,0.008931082,0.07888228,0.019867385,-0.16323195,-0.04491566,-1.2366364,0.78172606,0.16294475,0.15665427,0.05528298,-1.192039,0.87288225,-0.14887537,0.16964048,-0.81437665,-0.9923195,0.034206055,-0.28829065,0.18220052,-1.2936497,-0.34841907,0.20288081,-1.0057952,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,0.13763477,0.19117805,0.2362395,0.27259937,0.30761483,0.2970929,0.31345123,0.24703887,0.12713444,0.035754662,-0.010153041,0.029071257,-0.003458721,0.05270246,0.17272887,0.19944838,0.19906133,0.16972062,-0.119706534,-0.31407458,-0.40721315,-0.45978498,-0.46702534,-0.57895863,0.10435463,0.011506874,-0.17328312,-0.3723538,1.4794472,1.3104104,0.021906363,0.20652395,-1.2283818,0.6439993,1.0322315,0.124873266,-0.33474398,0.8756,0.55716056,1.5822502,0.16968471,-1.0225675,0.01145715,0.17440511,-1.5823882,-0.24425115,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.688854,-0.7937355,-0.865924,-0.9268364,-0.9863533,-1.1127971,-1.1831275,-1.2604717,-1.3131219,-1.3102568,-1.2579489,-1.1380934,-1.0003842,-0.9214191,-0.8324661,-0.7642209,-0.7356829,-0.71941787,-0.77656716,-0.8191523,-0.875578,-0.9113538,-0.89538616,-0.90189874,-0.8566886,-1.0136275,-0.4666946,-0.40836552,1.599368,-0.52890956,0.03384605,-1.0286108,0.40704158,2.1961591,0.38662648,0.090687394,-0.31190425,-0.396175,1.8414446,-0.17759098,0.13213724,-0.35718393,-0.4402242,0.1873486,0.72398365,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.8924816,-0.87781346,-0.8779041,-0.81888723,-0.8066355,-0.8140917,-0.8323669,-0.88080245,-0.9748799,-1.0841268,-1.1627779,-1.1276722,-1.0938461,-1.076864,-1.1018999,-1.1413089,-1.1499445,-1.1206145,-1.0882976,-1.1405654,-1.1097604,-1.0658379,-1.0381731,-0.9856241,-1.2263207,-1.0718739,-1.0168409,-1.4887187,0.5309825,-0.78371435,0.11742387,-1.129438,-0.8286116,1.6292568,-0.45249325,0.11429193,-0.654499,-0.6743758,-0.9507967,-0.10804886,0.13630918,-1.3330798,-1.3766365,0.21841303,1.7330213,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-0.9044597,-0.8658023,-0.85394394,-0.878859,-0.8905039,-0.87383276,-0.9025189,-0.9924699,-1.2040116,-1.3425611,-1.458865,-1.5340956,-1.5507703,-1.5431988,-1.5060503,-1.4974476,-1.4473631,-1.3808502,-1.3443619,-1.3012719,-1.2736882,-1.2916223,-1.2404546,-1.2009174,-1.4797826,-1.2932097,-0.55838567,0.780023,1.0281087,1.774459,0.04408007,-1.368903,1.897094,1.511026,1.51435,0.087431595,-0.4489422,2.5050619,2.0913706,1.5808309,0.1279653,0.8060051,0.2905447,0.19511472,-1.2940917,1.3576078,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.1799561,-1.178092,-1.177405,-1.1667236,-1.166071,-1.2322793,-1.2298955,-1.2716385,-1.3785881,-1.5040824,-1.5857595,-1.6591489,-1.7273091,-1.7090067,-1.713307,-1.7802637,-1.8191364,-1.8145764,-1.778558,-1.7145172,-1.6835073,-1.6600074,-1.6212198,-1.6075828,-1.7332447,-1.5960903,-1.1085321,-0.55241257,1.6407952,-1.1718278,0.04749141,-1.671385,1.3156102,-0.7762874,-0.15554829,0.08173395,-0.4489422,2.5448048,2.8054452,2.2521253,0.1279653,-0.0023127098,-0.73767275,0.20805821,0.72398365,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.5752332,-1.5624484,-1.524826,-1.5145601,-1.4895632,-1.4712437,-1.475428,-1.5173069,-1.6077198,-1.6763719,-1.7020795,-1.6904123,-1.7169244,-1.7297328,-1.72367,-1.738365,-1.7129155,-1.6736153,-1.589293,-1.5308527,-1.4727432,-1.4342229,-1.4189382,-1.4281716,-1.8177319,-1.6543366,-1.9520899,-1.2726481,-0.0075710947,-0.35678965,0.18735632,-2.2889526,1.3156102,1.0199131,-0.57427406,0.105338484,-0.88289547,0.7961141,2.8495498,0.7974179,0.11127754,-0.7021977,-1.6116575,0.25206614,2.4537625,-0.24425115,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.3955617,-1.3702701,-1.3211654,-1.2746729,-1.2379583,-1.1844864,-1.1597434,-1.2828052,-1.4440542,-1.5902272,-1.6492068,-1.6591489,-1.6546166,-1.6261028,-1.5578645,-1.4764982,-1.4048748,-1.3049482,-1.2775626,-1.3127509,-1.3439428,-1.4461064,-1.442736,-1.4640539,-1.4692217,-1.4795978,-1.273576,1.3201997,1.5666623,0.79236335,0.13448057,-1.8856431,2.006122,2.106728,1.1556805,0.098826885,-0.9742542,-0.6743758,2.651079,1.4261354,0.11127754,0.71975166,0.297889,0.22359042,-1.5823882,0.45418972,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-1.431496,-1.2741811,-1.1294848,-1.0347857,-1.0462593,-1.053056,-1.1129754,-1.1376376,-1.1385454,-1.1056631,-1.046458,-0.91924995,-0.865384,-0.8281521,-0.7495634,-0.70137286,-0.640084,-0.60014325,-0.66523486,-0.79619426,-0.88728714,-0.9826541,-1.0857687,-1.1171923,-0.7616403,-1.0136275,-0.7050914,0.16782297,2.975187,-0.20660669,0.04066873,-0.700922,-1.1193535,-0.7762874,-0.15554829,0.08010605,-0.9057352,0.0012546696,-0.9507967,-0.10804886,0.11962142,-0.9239921,0.15834536,0.18993731,-1.8706845,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-0.29087794,0.17314596,0.32769617,0.061095506,0.26631048,0.34792563,0.44532967,0.4228689,0.19729322,-0.12122359,-0.2378914,0.34416288,-0.08827355,-0.53281754,-0.46532112,-0.07197842,0.3847858,-1.2518245,-1.2741811,-1.3091854,-1.3466389,-1.3218266,-1.327865,-1.2883556,-1.2269715,-1.1058123,-0.91183746,-0.78209454,-0.5961955,-0.5123063,-0.36181733,-0.33505002,-0.41855696,-0.48075262,-0.47002533,-0.576169,-0.57809246,-0.48917708,-0.4241348,-0.39563194,-0.39954746,-0.44481286,-0.82723945,-1.1085321,-1.5247306,1.3835105,-0.92883503,0.15665427,-1.003404,-1.33741,2.5478203,-0.6526808,0.12650117,-0.5403007,0.3589414,-0.9507967,-0.10804886,0.148825,-2.4420524,-1.6704129,0.22100171,1.7330213,-0.2822099,a
-0.34191817,-0.08000505,-0.28926334,-0.12197047,-0.44510245,-0.053572018,-0.041126065,-0.4827107,-0.54340774,-0.56453097,-0.27950832,-0.41261467,-0.060329057,-0.09162659,0.22865567,0.32393068,0.4228689,0.5337723,0.5825115,0.5003114,0.19217454,0.22079025,0.08471596,0.6056358,-0.13068235,-0.058055032,-0.37742338,-0.33731216,-0.27890223,-0.33911285,-0.33936924,-0.30031818,-0.29453385,-0.35596538,-0.4075061,-0.37343276,-0.21106945,-0.12724543,-0.107305124,-0.09237943,-0.09670488,-0.09384222,-0.11960147,-0.17726034,-0.17537269,-0.14188902,-0.10277596,-0.103283145,-0.09815907,-0.05268575,-0.19135094,-0.23312752,-0.9251499,0.059787534,1.2199821,-0.22685605,0.21805838,-0.7261289,-0.8286116,2.1234014,-0.55925995,0.16557074,-0.26622498,1.0743148,-0.9507967,-0.10804886,0.17802858,-0.67016065,-0.4402242,0.22100171,0.003242482,-0.2822099,a
0.72981626,-0.08000505,0.57949287,0.6073582,0.28782213,0.112079345,-0.041126065,0.06792106,0.037419185,0.46166825,0.43180546,0.57446635,0.72893053,0.44527894,0.34792563,0.20253153,0.10493933,0.19729322,1.075126,1.459975,0.9521161,0.14352429,0.16190757,1.2176112,0.16283761,0.5619222,-0.018080419,-0.04904474,-0.0872216,-0.11121997,-0.11172672,-0.15693957,-0.14253753,-0.13263045,-0.16746353,-0.24421577,-0.30624026,-0.3565098,-0.3980752,-0.42399535,-0.5008554,-0.5233036,-0.5657295,-0.5242411,-0.39803734,-0.2566794,-0.19644906,-0.11516658,-0.026765784,0.11476465,-0.550422,-0.2680752,-0.668415,1.2121643,0.54624504,-0.37535164,0.32551557,-0.5244742,0.479727,0.88349265,-1.1798415,0.23882619,-0.15202676,-0.31668907,1.4949086,-0.6913511,0.21974799,0.4560627,0.20975628,0.23394522,0.72398365,-0.2822099,a
